transaction_id,date,time,outlet_id,customer_id,instore,order,line_item_id,product_id,quantity,line_item_amount,unit_price,promo_item
334,2019-04-20,14:38:05,3,0,Y,1,1,26,1,3.00,3.00,N
334,2019-04-20,14:38:05,3,0,Y,7,1,12,1,8.95,8.95,N
335,2019-04-20,17:49:33,3,225,N,1,1,37,1,3.00,3.00,N
336,2019-04-20,11:58:36,3,0,Y,1,1,50,1,2.50,2.50,N
336,2019-04-20,11:58:36,3,0,Y,7,1,11,1,8.95,8.95,N
337,2019-04-20,18:01:32,3,0,N,1,1,29,1,2.50,2.50,N
338,2019-04-20,15:45:52,3,0,Y,1,1,60,1,3.75,3.75,N
339,2019-04-20,19:31:53,3,0,Y,1,1,42,1,2.50,2.50,N
339,2019-04-20,19:31:53,3,0,Y,1,5,73,1,3.75,3.75,N
340,2019-04-20,12:39:04,3,0,Y,1,1,55,1,4.00,4.00,N
340,2019-04-20,12:39:04,3,0,Y,1,5,73,1,3.75,3.75,N
341,2019-04-20,19:08:12,3,708,Y,1,1,42,1,2.50,2.50,N
342,2019-04-20,11:32:37,3,527,Y,1,1,23,1,2.50,2.50,N
343,2019-04-20,14:50:53,3,444,Y,1,1,49,1,3.00,3.00,N
343,2019-04-20,14:50:53,3,444,Y,7,1,15,1,9.25,9.25,N
344,2019-04-20,14:20:40,3,0,N,1,1,26,1,3.00,3.00,N
345,2019-04-20,11:54:20,3,0,N,1,1,38,1,3.75,3.75,N
345,2019-04-20,11:54:20,3,0,N,1,2,63,1,0.80,0.80,N
346,2019-04-20,13:18:42,3,22,N,1,1,39,1,4.25,4.25,N
346,2019-04-20,13:18:42,3,22,N,1,2,65,1,0.80,0.80,N
346,2019-04-20,13:18:42,3,22,N,7,1,9,1,22.50,22.50,N
347,2019-04-20,17:05:46,3,513,N,1,1,60,1,3.75,3.75,N
348,2019-04-20,18:48:21,3,736,N,1,1,23,1,2.50,2.50,N
348,2019-04-20,18:48:21,3,736,N,1,5,69,1,3.25,3.25,N
349,2019-04-20,19:08:31,3,0,N,1,1,23,1,2.50,2.50,N
350,2019-04-20,15:45:47,3,215,N,1,1,53,1,3.00,3.00,N
350,2019-04-20,15:45:47,3,215,N,1,5,74,1,3.50,3.50,N
351,2019-04-20,19:27:22,3,0,Y,1,1,44,1,2.50,2.50,N
351,2019-04-20,19:27:22,3,0,Y,1,5,78,1,4.50,4.50,N
352,2019-04-20,18:36:59,3,175,Y,1,1,32,1,3.00,3.00,N
352,2019-04-20,18:36:59,3,175,Y,1,5,73,1,3.75,3.75,N
353,2019-04-20,11:45:36,3,383,N,1,1,23,1,2.50,2.50,N
354,2019-04-20,19:35:02,3,509,N,1,1,37,1,3.00,3.00,N
354,2019-04-20,19:35:02,3,509,N,1,5,75,1,3.50,3.50,N
355,2019-04-20,19:57:07,3,0,Y,1,1,49,1,3.00,3.00,N
356,2019-04-20,19:22:05,3,526,N,1,1,26,1,3.00,3.00,N
357,2019-04-20,15:00:16,3,0,N,1,1,55,1,4.00,4.00,N
358,2019-04-20,14:18:59,3,0,Y,1,1,45,1,3.00,3.00,N
359,2019-04-20,15:05:27,3,0,N,1,1,54,1,2.50,2.50,N
360,2019-04-20,19:24:41,3,0,Y,1,1,25,1,2.20,2.20,N
360,2019-04-20,19:24:41,3,0,Y,1,5,71,1,3.75,3.75,N
361,2019-04-20,19:10:06,3,266,Y,1,1,45,1,3.00,3.00,N
362,2019-04-20,19:21:10,3,0,N,1,1,40,1,3.75,3.75,N
362,2019-04-20,19:21:10,3,0,N,1,2,65,1,0.80,0.80,N
363,2019-04-20,16:51:30,3,0,Y,1,1,49,1,3.00,3.00,N
363,2019-04-20,16:51:30,3,0,Y,1,5,75,1,3.50,3.50,N
364,2019-04-20,16:59:07,3,158,N,1,1,27,1,3.50,3.50,N
365,2019-04-20,11:16:35,3,75,Y,1,1,59,1,4.50,4.50,N
366,2019-04-20,11:32:45,3,0,N,1,1,44,1,2.50,2.50,N
366,2019-04-20,11:32:45,3,0,N,1,5,70,1,3.25,3.25,N
367,2019-04-20,18:49:25,3,0,N,1,1,56,1,2.55,2.55,N
368,2019-04-20,12:27:22,3,663,N,1,1,32,1,3.00,3.00,N
368,2019-04-20,12:27:22,3,663,N,1,5,72,1,3.25,3.25,N
369,2019-04-20,12:20:08,3,669,Y,1,1,58,1,3.50,3.50,N
369,2019-04-20,12:20:08,3,669,Y,1,5,70,1,3.25,3.25,N
370,2019-04-20,14:58:43,3,0,N,1,1,53,1,3.00,3.00,N
370,2019-04-20,14:58:43,3,0,N,1,5,77,1,3.00,3.00,N
370,2019-04-20,14:58:43,3,0,N,7,1,5,1,15.00,15.00,N
371,2019-04-20,11:31:25,3,0,Y,1,1,37,1,3.00,3.00,N
371,2019-04-20,11:31:25,3,0,Y,1,5,69,1,3.25,3.25,N
372,2019-04-20,14:39:07,3,784,N,1,1,52,1,2.50,2.50,N
372,2019-04-20,14:39:07,3,784,N,1,5,78,1,4.50,4.50,N
373,2019-04-20,19:28:54,3,0,N,1,1,30,1,3.00,3.00,N
373,2019-04-20,19:28:54,3,0,N,1,5,71,1,3.75,3.75,N
373,2019-04-20,19:28:54,3,0,N,7,1,12,1,8.95,8.95,N
374,2019-04-20,14:29:23,3,0,N,1,1,25,1,2.20,2.20,N
374,2019-04-20,14:29:23,3,0,N,1,5,71,1,3.75,3.75,N
375,2019-04-20,19:44:35,3,0,N,1,1,58,1,3.50,3.50,N
375,2019-04-20,19:44:35,3,0,N,7,1,15,1,9.25,9.25,N
376,2019-04-20,16:02:03,3,0,N,1,1,54,1,2.50,2.50,N
377,2019-04-20,11:33:47,3,649,Y,1,1,27,1,3.50,3.50,N
378,2019-04-20,17:16:06,3,438,Y,1,1,31,1,2.20,2.20,N
379,2019-04-20,12:01:08,3,510,Y,1,1,46,1,2.50,2.50,N
380,2019-04-20,16:23:26,3,0,N,1,1,48,1,2.50,2.50,N
381,2019-04-20,15:06:59,3,289,N,1,1,55,1,4.00,4.00,N
382,2019-04-20,14:54:24,3,606,N,1,1,45,1,3.00,3.00,N
382,2019-04-20,14:54:24,3,606,N,7,1,12,1,8.95,8.95,N
383,2019-04-20,17:05:25,3,0,Y,1,1,36,1,3.75,3.75,N
383,2019-04-20,17:05:25,3,0,Y,1,5,70,1,3.25,3.25,N
384,2019-04-20,12:43:11,3,0,N,1,1,40,1,3.75,3.75,N
384,2019-04-20,12:43:11,3,0,N,1,5,72,1,3.25,3.25,N
385,2019-04-20,15:32:08,3,0,Y,1,1,55,1,4.00,4.00,N
386,2019-04-20,14:26:48,3,0,N,1,1,54,1,2.50,2.50,N
386,2019-04-20,14:26:48,3,0,N,1,5,72,1,3.25,3.25,N
387,2019-04-20,17:34:56,3,0,N,1,1,46,1,2.50,2.50,N
387,2019-04-20,17:34:56,3,0,N,1,5,69,1,3.25,3.25,N
388,2019-04-20,12:50:29,3,0,Y,1,1,61,1,4.75,4.75,N
389,2019-04-20,16:58:53,3,0,N,1,1,28,1,2.00,2.00,N
390,2019-04-20,14:40:25,3,0,N,1,1,29,1,2.50,2.50,N
391,2019-04-20,17:31:56,3,0,N,1,1,53,1,3.00,3.00,N
391,2019-04-20,17:31:56,3,0,N,1,5,79,1,3.75,3.75,N
392,2019-04-20,13:52:11,3,319,N,1,1,55,1,4.00,4.00,N
392,2019-04-20,13:52:11,3,319,N,1,5,71,1,3.75,3.75,N
393,2019-04-20,11:02:14,3,548,N,1,1,23,1,2.50,2.50,N
394,2019-04-20,14:26:32,3,0,Y,1,1,50,1,2.50,2.50,N
395,2019-04-20,17:25:06,3,752,Y,1,1,27,1,3.50,3.50,N
395,2019-04-20,17:25:06,3,752,Y,1,5,74,1,3.50,3.50,N
396,2019-04-20,13:51:55,3,0,N,1,1,50,1,2.50,2.50,N
397,2019-04-20,15:32:05,3,0,N,1,1,27,1,3.50,3.50,N
398,2019-04-20,19:29:27,3,323,Y,1,1,52,1,2.50,2.50,N
399,2019-04-20,12:34:03,3,368,N,1,1,25,1,2.20,2.20,N
400,2019-04-20,13:03:28,3,0,N,1,1,36,1,3.75,3.75,N
401,2019-04-20,15:14:10,3,0,Y,1,1,36,1,3.75,3.75,N
401,2019-04-20,15:14:10,3,0,Y,1,5,78,1,4.50,4.50,N
402,2019-04-20,16:01:14,3,564,N,1,1,23,1,2.50,2.50,N
402,2019-04-20,16:01:14,3,564,N,1,5,70,1,3.25,3.25,N
403,2019-04-20,19:37:18,3,85,N,1,1,57,1,3.10,3.10,N
403,2019-04-20,19:37:18,3,85,N,1,5,73,1,3.75,3.75,N
404,2019-04-20,15:05:52,3,88,N,1,1,23,1,2.50,2.50,N
405,2019-04-20,11:04:04,3,0,Y,1,1,46,1,2.50,2.50,N
406,2019-04-20,15:01:52,3,3,Y,1,1,49,1,3.00,3.00,N
406,2019-04-20,15:01:52,3,3,Y,1,5,77,1,3.00,3.00,N
406,2019-04-20,15:01:52,3,3,Y,7,1,1,1,18.00,18.00,N
407,2019-04-20,17:52:38,3,403,Y,1,1,32,1,3.00,3.00,N
407,2019-04-20,17:52:38,3,403,Y,1,5,73,1,3.75,3.75,N
408,2019-04-20,14:48:07,3,0,Y,1,1,51,1,3.00,3.00,N
408,2019-04-20,14:48:07,3,0,Y,1,5,72,1,3.25,3.25,N
409,2019-04-20,15:16:13,3,93,N,1,1,61,1,4.75,4.75,N
409,2019-04-20,15:16:13,3,93,N,1,5,69,1,3.25,3.25,N
410,2019-04-20,16:46:40,3,229,N,1,1,29,1,2.50,2.50,N
410,2019-04-20,16:46:40,3,229,N,1,5,70,1,3.25,3.25,N
411,2019-04-20,14:33:51,3,0,N,1,1,36,1,3.75,3.75,N
412,2019-04-20,14:30:40,3,749,Y,1,1,36,1,3.75,3.75,N
413,2019-04-20,17:56:06,3,519,N,1,1,43,1,3.00,3.00,N
413,2019-04-20,17:56:06,3,519,N,1,5,72,1,3.25,3.25,N
414,2019-04-20,13:11:24,3,338,Y,1,1,40,1,3.75,3.75,N
415,2019-04-20,11:10:17,3,62,N,1,1,57,1,3.10,3.10,N
415,2019-04-20,11:10:17,3,62,N,1,5,74,1,3.50,3.50,N
416,2019-04-20,15:56:54,3,207,Y,1,1,26,1,3.00,3.00,N
416,2019-04-20,15:56:54,3,207,Y,1,5,77,1,3.00,3.00,N
417,2019-04-20,11:29:09,3,47,Y,1,1,22,1,2.00,2.00,N
418,2019-04-20,18:24:27,3,0,Y,1,1,26,1,3.00,3.00,N
419,2019-04-20,13:41:25,3,666,Y,1,1,22,1,2.00,2.00,N
1,2019-04-20,10:44:51,5,0,Y,1,1,37,2,6.00,3.00,N
1,2019-04-20,10:44:51,5,0,Y,1,2,63,1,0.80,0.80,N
5,2019-04-20,09:49:41,5,0,Y,1,1,57,1,3.10,3.10,N
7,2019-04-20,08:30:10,5,0,Y,1,1,31,2,4.40,2.20,N
7,2019-04-20,08:30:10,5,0,Y,1,5,79,1,3.75,3.75,N
8,2019-04-20,08:40:25,5,0,Y,1,1,33,1,3.50,3.50,N
9,2019-04-20,08:16:41,5,0,Y,1,1,44,3,7.50,2.50,N
10,2019-04-20,10:01:40,5,0,Y,1,1,39,1,4.25,4.25,N
10,2019-04-20,10:01:40,5,0,Y,1,2,84,2,1.60,0.80,N
10,2019-04-20,10:01:40,5,0,Y,1,5,73,1,3.75,3.75,N
11,2019-04-20,07:30:01,5,5654,N,1,1,35,3,9.30,3.10,N
13,2019-04-20,07:53:28,5,5728,Y,1,1,44,2,5.00,2.50,N
15,2019-04-20,08:32:16,5,5268,Y,1,1,22,2,4.00,2.00,N
15,2019-04-20,08:32:16,5,5268,Y,1,5,79,1,3.75,3.75,N
18,2019-04-20,07:16:59,5,0,N,1,1,30,3,9.00,3.00,N
20,2019-04-20,09:12:23,5,5857,N,1,1,50,2,5.00,2.50,N
21,2019-04-20,10:34:12,5,0,Y,1,1,59,2,9.00,4.50,N
21,2019-04-20,10:34:12,5,0,Y,1,5,75,1,3.50,3.50,N
23,2019-04-20,08:30:02,5,0,N,1,1,87,3,9.00,3.00,N
27,2019-04-20,07:28:47,5,0,Y,1,1,34,3,7.35,2.45,N
27,2019-04-20,07:28:47,5,0,Y,1,5,79,1,3.75,3.75,N
28,2019-04-20,08:14:17,5,5329,Y,1,1,30,2,6.00,3.00,N
28,2019-04-20,08:14:17,5,5329,Y,1,5,76,1,3.50,3.50,N
29,2019-04-20,09:52:19,5,0,Y,1,1,22,2,4.00,2.00,N
30,2019-04-20,09:03:05,5,0,N,1,1,40,2,7.50,3.75,N
30,2019-04-20,09:03:05,5,0,N,1,2,84,1,0.80,0.80,N
30,2019-04-20,09:03:05,5,0,N,1,5,70,1,3.25,3.25,N
32,2019-04-20,09:21:10,5,5220,N,1,1,52,1,2.50,2.50,N
33,2019-04-20,07:29:36,5,5017,N,1,1,56,1,2.55,2.55,N
33,2019-04-20,07:29:36,5,5017,N,1,5,75,1,3.50,3.50,N
36,2019-04-20,08:28:15,5,5627,Y,1,1,38,3,11.25,3.75,N
36,2019-04-20,08:28:15,5,5627,Y,1,2,84,2,1.60,0.80,N
36,2019-04-20,08:28:15,5,5627,Y,1,5,73,1,3.75,3.75,N
40,2019-04-20,07:40:45,5,0,Y,1,1,58,2,7.00,3.50,N
42,2019-04-20,10:12:50,5,0,Y,1,1,60,1,3.75,3.75,N
42,2019-04-20,10:12:50,5,0,Y,1,5,75,1,3.50,3.50,N
48,2019-04-20,07:57:34,5,5613,Y,1,1,23,2,5.00,2.50,N
49,2019-04-20,07:58:08,5,5375,N,1,1,37,3,9.00,3.00,N
49,2019-04-20,07:58:08,5,5375,N,1,2,84,2,1.60,0.80,N
53,2019-04-20,07:29:03,5,0,Y,1,1,36,2,7.50,3.75,N
56,2019-04-20,10:55:36,5,0,Y,1,1,87,1,2.10,2.10,Y
56,2019-04-20,10:55:36,5,0,Y,1,2,72,1,2.65,2.65,Y
58,2019-04-20,07:08:11,5,0,N,1,1,52,1,2.50,2.50,N
58,2019-04-20,07:08:11,5,0,N,1,5,69,1,3.25,3.25,N
59,2019-04-20,09:09:41,5,5431,N,1,1,32,1,3.00,3.00,N
60,2019-04-20,10:13:01,5,0,Y,1,1,51,2,6.00,3.00,N
61,2019-04-20,10:58:31,5,5075,Y,1,1,33,1,3.50,3.50,N
62,2019-04-20,08:54:26,5,0,Y,1,1,38,1,3.75,3.75,N
62,2019-04-20,08:54:26,5,0,Y,1,2,63,2,1.60,0.80,N
62,2019-04-20,08:54:26,5,0,Y,1,5,70,1,3.25,3.25,N
63,2019-04-20,10:19:35,5,0,N,1,1,87,2,6.00,3.00,N
63,2019-04-20,10:19:35,5,0,N,1,5,77,1,3.00,3.00,N
64,2019-04-20,10:14:27,5,5862,N,1,1,53,2,6.00,3.00,N
64,2019-04-20,10:14:27,5,5862,N,1,5,74,1,3.50,3.50,N
64,2019-04-20,10:14:27,5,5862,N,7,1,2,1,18.00,18.00,N
65,2019-04-20,09:40:35,5,0,Y,1,1,36,2,7.50,3.75,N
65,2019-04-20,09:40:35,5,0,Y,1,5,70,1,3.25,3.25,N
68,2019-04-20,09:26:28,5,0,Y,1,1,30,1,3.00,3.00,N
68,2019-04-20,09:26:28,5,0,Y,1,5,78,1,4.50,4.50,N
69,2019-04-20,10:33:08,5,0,Y,1,1,29,3,7.50,2.50,N
74,2019-04-20,10:21:06,5,0,N,1,1,36,1,3.75,3.75,N
74,2019-04-20,10:21:06,5,0,N,1,5,73,1,3.75,3.75,N
75,2019-04-20,09:18:07,5,0,Y,1,1,44,3,7.50,2.50,N
76,2019-04-20,07:20:03,5,0,Y,1,1,53,1,3.00,3.00,N
76,2019-04-20,07:20:03,5,0,Y,1,5,74,1,3.50,3.50,N
78,2019-04-20,07:11:51,5,0,Y,1,1,40,1,3.75,3.75,N
78,2019-04-20,07:11:51,5,0,Y,1,2,65,2,0.80,0.80,N
79,2019-04-20,07:10:51,5,5491,N,1,1,30,2,6.00,3.00,N
80,2019-04-20,10:59:17,5,5564,N,1,1,23,1,2.50,2.50,N
82,2019-04-20,08:09:02,5,0,N,1,1,44,1,2.50,2.50,N
84,2019-04-20,07:14:36,5,0,Y,1,1,36,2,7.50,3.75,N
87,2019-04-20,07:35:43,5,5548,Y,1,1,42,1,2.50,2.50,N
90,2019-04-20,07:13:28,5,5899,Y,1,1,51,2,6.00,3.00,N
91,2019-04-20,10:36:42,5,0,Y,1,1,47,3,9.00,3.00,N
92,2019-04-20,09:38:17,5,0,Y,1,1,29,2,5.00,2.50,N
92,2019-04-20,09:38:17,5,0,Y,1,5,69,1,3.25,3.25,N
92,2019-04-20,09:38:17,5,0,Y,7,1,10,1,10.00,10.00,N
95,2019-04-20,09:20:46,5,0,N,1,1,53,2,6.00,3.00,N
96,2019-04-20,07:30:08,5,0,N,1,1,41,2,8.50,4.25,N
96,2019-04-20,07:30:08,5,0,N,1,2,64,2,1.60,0.80,N
100,2019-04-20,08:06:11,5,0,N,1,1,40,2,7.50,3.75,N
100,2019-04-20,08:06:11,5,0,N,1,2,84,2,1.60,0.80,N
102,2019-04-20,07:20:46,5,0,Y,1,1,56,2,5.10,2.55,N
102,2019-04-20,07:20:46,5,0,Y,1,5,79,1,3.75,3.75,N
104,2019-04-20,08:58:32,5,5196,N,1,1,45,1,3.00,3.00,N
105,2019-04-20,09:30:28,5,0,Y,1,1,45,3,9.00,3.00,N
106,2019-04-20,10:33:17,5,0,Y,1,1,30,1,3.00,3.00,N
106,2019-04-20,10:33:17,5,0,Y,1,5,72,1,3.25,3.25,N
106,2019-04-20,10:33:17,5,0,Y,7,1,3,1,14.75,14.75,N
109,2019-04-20,10:17:40,5,0,N,1,1,47,2,6.00,3.00,N
114,2019-04-20,07:20:39,5,5721,Y,1,1,45,1,3.00,3.00,N
115,2019-04-20,09:37:19,5,0,N,1,1,87,1,2.10,2.10,Y
115,2019-04-20,09:37:19,5,0,N,1,2,72,1,2.65,2.65,Y
117,2019-04-20,10:34:10,5,0,N,1,1,40,3,11.25,3.75,N
117,2019-04-20,10:34:10,5,0,N,1,2,84,2,1.60,0.80,N
117,2019-04-20,10:34:10,5,0,N,1,5,76,1,3.50,3.50,N
118,2019-04-20,08:11:47,5,0,N,1,1,22,2,4.00,2.00,N
120,2019-04-20,07:21:25,5,0,N,1,1,44,2,5.00,2.50,N
121,2019-04-20,10:40:28,5,0,N,1,1,30,3,9.00,3.00,N
122,2019-04-20,07:59:03,5,0,N,1,1,47,2,6.00,3.00,N
122,2019-04-20,07:59:03,5,0,N,1,5,79,1,3.75,3.75,N
123,2019-04-20,10:13:56,5,0,Y,1,1,55,1,4.00,4.00,N
123,2019-04-20,10:13:56,5,0,Y,1,5,77,1,3.00,3.00,N
125,2019-04-20,07:45:10,5,5486,Y,1,1,40,2,7.50,3.75,N
125,2019-04-20,07:45:10,5,5486,Y,1,2,63,2,1.60,0.80,N
125,2019-04-20,07:45:10,5,5486,Y,1,5,76,1,3.50,3.50,N
125,2019-04-20,07:45:10,5,5486,Y,1,6,77,1,3.00,3.00,N
126,2019-04-20,07:55:17,5,0,N,1,1,45,1,3.00,3.00,N
127,2019-04-20,07:56:00,5,0,N,1,1,41,3,12.75,4.25,N
127,2019-04-20,07:56:00,5,0,N,1,2,63,2,1.60,0.80,N
127,2019-04-20,07:56:00,5,0,N,1,5,70,1,3.25,3.25,N
130,2019-04-20,08:34:49,5,0,Y,1,1,32,2,6.00,3.00,N
132,2019-04-20,09:50:24,5,0,N,1,1,60,1,3.75,3.75,N
133,2019-04-20,08:47:48,5,0,N,1,1,46,3,7.50,2.50,N
133,2019-04-20,08:47:48,5,0,N,1,5,74,1,3.50,3.50,N
135,2019-04-20,09:55:54,5,0,N,1,1,43,1,3.00,3.00,N
141,2019-04-20,10:06:01,5,0,Y,1,1,52,1,2.50,2.50,N
141,2019-04-20,10:06:01,5,0,Y,1,5,77,1,3.00,3.00,N
143,2019-04-20,09:54:07,5,0,N,1,1,40,3,11.25,3.75,N
143,2019-04-20,09:54:07,5,0,N,1,2,64,2,0.80,0.80,N
143,2019-04-20,09:54:07,5,0,N,1,5,72,1,3.25,3.25,N
145,2019-04-20,09:26:40,5,0,Y,1,1,33,1,3.50,3.50,N
146,2019-04-20,08:19:48,5,0,Y,1,1,38,1,3.75,3.75,N
146,2019-04-20,08:19:48,5,0,Y,1,2,65,2,1.60,0.80,N
149,2019-04-20,09:46:45,5,0,Y,1,1,50,2,5.00,2.50,N
150,2019-04-20,10:52:25,5,0,Y,1,1,53,1,3.00,3.00,N
151,2019-04-20,07:27:01,5,0,Y,1,1,53,2,6.00,3.00,N
151,2019-04-20,07:27:01,5,0,Y,1,5,72,1,3.25,3.25,N
153,2019-04-20,09:23:58,5,0,N,1,1,36,1,3.75,3.75,N
154,2019-04-20,09:09:28,5,5743,N,1,1,54,2,5.00,2.50,N
154,2019-04-20,09:09:28,5,5743,N,1,5,76,1,3.50,3.50,N
158,2019-04-20,08:57:26,5,0,N,1,1,54,3,7.50,2.50,N
159,2019-04-20,07:55:11,5,0,N,1,1,48,1,2.50,2.50,N
161,2019-04-20,08:57:15,5,0,N,1,1,25,3,6.60,2.20,N
161,2019-04-20,08:57:15,5,0,N,1,5,70,1,3.25,3.25,N
164,2019-04-20,09:28:34,5,0,Y,1,1,43,3,9.00,3.00,N
169,2019-04-20,07:12:38,5,0,N,1,1,53,2,6.00,3.00,N
172,2019-04-20,08:38:22,5,5746,N,1,1,57,1,3.10,3.10,N
173,2019-04-20,09:46:25,5,5776,Y,1,1,42,2,5.00,2.50,N
173,2019-04-20,09:46:25,5,5776,Y,9,1,82,1,12.00,12.00,N
177,2019-04-20,10:47:59,5,5667,Y,1,1,30,1,3.00,3.00,N
177,2019-04-20,10:47:59,5,5667,Y,1,5,70,1,3.25,3.25,N
177,2019-04-20,10:47:59,5,5667,Y,7,1,20,1,7.60,7.60,N
178,2019-04-20,10:37:46,5,0,N,1,1,55,3,12.00,4.00,N
178,2019-04-20,10:37:46,5,0,N,1,5,71,1,3.75,3.75,N
182,2019-04-20,10:10:33,5,0,N,1,1,40,2,7.50,3.75,N
182,2019-04-20,10:10:33,5,0,N,1,2,84,1,1.60,0.80,N
184,2019-04-20,07:41:13,5,5870,N,1,1,36,2,7.50,3.75,N
185,2019-04-20,10:14:43,5,5277,N,1,1,43,3,9.00,3.00,N
185,2019-04-20,10:14:43,5,5277,N,1,5,79,1,3.75,3.75,N
189,2019-04-20,09:36:43,5,5425,N,1,1,58,2,7.00,3.50,N
190,2019-04-20,07:36:12,5,5251,N,1,1,60,3,11.25,3.75,N
191,2019-04-20,10:27:55,5,0,Y,1,1,47,1,3.00,3.00,N
192,2019-04-20,07:16:08,5,0,Y,1,1,55,1,4.00,4.00,N
192,2019-04-20,07:16:08,5,0,Y,1,5,70,1,3.25,3.25,N
193,2019-04-20,10:53:33,5,5904,N,1,1,44,2,5.00,2.50,N
194,2019-04-20,07:25:58,5,0,Y,1,1,29,1,2.50,2.50,N
196,2019-04-20,07:43:38,5,0,N,1,1,26,2,6.00,3.00,N
196,2019-04-20,07:43:38,5,0,N,1,5,69,1,3.25,3.25,N
197,2019-04-20,07:42:43,5,0,N,1,1,40,1,3.75,3.75,N
197,2019-04-20,07:42:43,5,0,N,1,2,64,2,0.80,0.80,N
197,2019-04-20,07:42:43,5,0,N,1,5,76,1,3.50,3.50,N
198,2019-04-20,10:25:14,5,0,N,1,1,26,3,9.00,3.00,N
200,2019-04-20,09:59:10,5,0,Y,1,1,49,1,3.00,3.00,N
200,2019-04-20,09:59:10,5,0,Y,1,5,69,1,3.25,3.25,N
200,2019-04-20,09:59:10,5,0,Y,9,1,82,1,12.00,12.00,N
201,2019-04-20,09:52:57,5,0,Y,1,1,40,3,11.25,3.75,N
201,2019-04-20,09:52:57,5,0,Y,1,2,64,2,1.60,0.80,N
202,2019-04-20,07:07:49,5,0,N,1,1,71,1,1.00,3.75,N
202,2019-04-20,07:07:49,5,0,N,1,2,71,1,1.00,3.75,N
205,2019-04-20,09:18:15,5,0,N,1,1,71,1,1.00,3.75,N
207,2019-04-20,10:09:21,5,0,Y,1,1,71,1,1.00,3.75,N
208,2019-04-20,09:54:13,5,5485,Y,1,1,71,1,1.00,3.75,N
209,2019-04-20,08:06:18,5,0,N,1,1,71,1,1.00,3.75,N
212,2019-04-20,08:02:47,5,0,Y,1,1,22,3,6.00,2.00,N
217,2019-04-20,10:53:18,5,0,N,1,1,45,1,3.00,3.00,N
218,2019-04-20,08:06:30,5,5136,Y,1,1,87,2,6.00,3.00,N
220,2019-04-20,07:47:46,5,0,N,1,1,60,3,11.25,3.75,N
221,2019-04-20,10:35:02,5,0,N,1,1,32,3,9.00,3.00,N
222,2019-04-20,07:36:51,5,5906,N,1,1,87,1,2.10,2.10,Y
222,2019-04-20,07:36:51,5,5906,N,1,2,72,1,2.65,2.65,Y
222,2019-04-20,07:36:51,5,5906,N,1,5,69,1,3.25,3.25,N
223,2019-04-20,07:13:53,5,5732,N,1,1,59,2,9.00,4.50,N
223,2019-04-20,07:13:53,5,5732,N,1,5,78,1,4.50,4.50,N
225,2019-04-20,08:49:18,5,5908,Y,1,1,36,2,7.50,3.75,N
226,2019-04-20,10:22:44,5,5757,N,1,1,55,1,4.00,4.00,N
228,2019-04-20,10:33:39,5,0,N,1,1,52,2,5.00,2.50,N
229,2019-04-20,08:50:13,5,0,Y,1,1,55,3,12.00,4.00,N
230,2019-04-20,09:22:09,5,0,N,1,1,87,2,6.00,3.00,N
232,2019-04-20,07:15:29,5,0,Y,1,1,46,3,7.50,2.50,N
232,2019-04-20,07:15:29,5,0,Y,1,5,69,1,3.25,3.25,N
233,2019-04-20,07:38:02,5,5354,N,1,1,25,3,6.60,2.20,N
239,2019-04-20,08:36:51,5,5559,Y,1,1,87,3,9.00,3.00,N
240,2019-04-20,10:17:17,5,0,N,1,1,87,2,6.00,3.00,N
240,2019-04-20,10:17:17,5,0,N,1,5,76,1,3.50,3.50,N
241,2019-04-20,08:26:36,5,0,N,1,1,44,2,5.00,2.50,N
243,2019-04-20,10:58:52,5,5429,Y,1,1,32,2,6.00,3.00,N
246,2019-04-20,09:17:10,5,5760,Y,1,1,35,1,3.10,3.10,N
248,2019-04-20,07:35:21,5,5802,Y,1,1,52,1,2.50,2.50,N
249,2019-04-20,09:31:59,5,5370,Y,1,1,29,2,5.00,2.50,N
252,2019-04-20,10:04:16,5,0,N,1,1,60,2,7.50,3.75,N
253,2019-04-20,07:50:54,5,0,Y,1,1,29,1,2.50,2.50,N
253,2019-04-20,07:50:54,5,0,Y,1,5,77,1,3.00,3.00,N
254,2019-04-20,07:47:35,5,0,N,1,1,47,2,6.00,3.00,N
256,2019-04-20,10:42:15,5,0,N,1,1,87,2,4.20,2.10,Y
256,2019-04-20,10:42:15,5,0,N,1,2,72,2,5.30,2.65,Y
258,2019-04-20,08:49:47,5,0,N,1,1,22,1,2.00,2.00,N
260,2019-04-20,08:35:55,5,0,N,1,1,87,2,6.00,3.00,N
261,2019-04-20,08:43:08,5,0,Y,1,1,45,2,6.00,3.00,N
262,2019-04-20,07:19:00,5,5578,Y,1,1,61,2,9.50,4.75,N
266,2019-04-20,09:16:27,5,0,Y,1,1,39,2,8.50,4.25,N
266,2019-04-20,09:16:27,5,0,Y,1,2,63,2,0.80,0.80,N
267,2019-04-20,10:55:03,5,5359,N,1,1,87,1,2.10,2.10,Y
267,2019-04-20,10:55:03,5,5359,N,1,2,72,1,2.65,2.65,Y
268,2019-04-20,08:26:44,5,5271,Y,1,1,34,3,7.35,2.45,N
271,2019-04-20,09:14:56,5,0,N,1,1,61,1,4.75,4.75,N
273,2019-04-20,07:38:39,5,0,N,1,1,42,2,5.00,2.50,N
274,2019-04-20,10:44:24,5,0,N,1,1,40,2,7.50,3.75,N
